,GPU Utilization (%),Power Draw (Watts),GPU Temp (°C),GPU Current Clock (MHz),Memory Current Clock (MHz),Memory Allocation Used (MB),Memory Utilization (%),Current Time,Time Delta,Iteration,GPU Clock Utilization,Memory Clock Utilization
172,0.7699999999999999,251.0,65.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208941455e+18,682.0,5.1,0.9893617021276595,1.0
173,0.7699999999999999,238.63999999999996,65.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089414481000003e+18,688.8,4.6,0.9893617021276595,1.0
174,0.7699999999999999,238.63999999999996,65.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208941441090909e+18,695.9090909090909,4.181818181818182,0.9893617021276596,1.0
175,0.7699999999999999,258.88,65.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089414346e+18,702.4,5.3,0.9787234042553192,1.0
176,0.77,258.88,65.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089414285555558e+18,708.3333333333334,5.444444444444445,0.9787234042553192,1.0
177,0.77,258.88,65.0,1380000000.0,1215000000.0,6810501120.0,0.33,-2.2089414242e+18,712.8,8.6,0.9787234042553192,1.0
178,0.19,248.03,63.0,1395000000.0,1215000000.0,6810501120.0,0.09,-2.2089414197777777e+18,717.2222222222222,7.0,0.9893617021276595,1.0
179,0.18999999999999997,248.03,63.0,1395000000.0,1215000000.0,6810501120.0,0.08999999999999998,-2.2089414146666668e+18,722.3333333333334,3.5,0.9893617021276596,1.0
180,0.422,247.586,63.8,1389000000.0,1215000000.0,6810501120.0,0.21000000000000002,-2.2089414087000003e+18,728.3,5.3,0.9851063829787234,1.0
181,0.7699999999999999,246.92,65.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089414017272724e+18,735.2727272727273,4.363636363636363,0.9787234042553193,1.0
182,0.7699999999999999,246.75799999999998,64.9,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089413953000003e+18,741.6,5.5,0.9787234042553192,1.0
183,0.74,245.30000000000004,64.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089413895555553e+18,747.3333333333334,9.0,0.9787234042553192,1.0
184,0.7400000000000001,245.30000000000007,64.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089413834545454e+18,753.4545454545455,7.0,0.9787234042553193,1.0
185,0.3333333333333333,246.24666666666658,63.333333333333336,1380000000.0,1215000000.0,6810501120.0,0.135,-2.2089413768333332e+18,760.1666666666666,3.0,0.9787234042553193,1.0
186,0.12999999999999998,246.71999999999994,63.0,1380000000.0,1215000000.0,6810501120.0,0.05000000000000001,-2.2089413696666665e+18,767.25,5.25,0.9787234042553193,1.0
187,0.47363636363636363,248.11090909090908,63.54545454545455,1388181818.1818182,1215000000.0,6810501120.0,0.26,-2.2089413626363635e+18,774.3636363636364,4.545454545454546,0.9845261121856868,1.0
188,0.7599999999999999,249.27,64.0,1395000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089413560000003e+18,781.0,5.090909090909091,0.9893617021276596,1.0
189,0.758888888888889,250.27333333333334,64.0,1395000000.0,1215000000.0,6810501120.0,0.38222222222222224,-2.2089413497777777e+18,787.1111111111111,5.333333333333333,0.9893617021276595,1.0
190,0.75,258.3,64.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089413441111112e+18,792.7777777777778,6.666666666666667,0.9893617021276595,1.0
191,0.75,258.3,64.0,1395000000.0,1215000000.0,6810501120.0,0.39000000000000007,-2.2089413392857142e+18,797.7142857142857,9.0,0.9893617021276596,1.0
192,0.75,258.3,64.0,1395000000.0,1215000000.0,6810501120.0,0.3885714285714286,-2.208941334714286e+18,802.1428571428571,5.0,0.9893617021276596,1.0
193,0.76,234.80000000000004,64.0,1395000000.0,1215000000.0,6810501120.0,0.38,-2.2089413295555556e+18,807.3333333333334,5.444444444444445,0.9893617021276595,1.0
194,0.7599999999999999,234.80000000000007,64.0,1395000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089413233636367e+18,813.6363636363636,6.0,0.9893617021276596,1.0
195,0.7533333333333333,252.7400000000001,64.0,1406250000.0,1215000000.0,6810501120.0,0.38749999999999996,-2.208941316583333e+18,820.3333333333334,6.333333333333333,0.9973404255319149,1.0
196,0.75,258.7200000000001,64.0,1410000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089413093333332e+18,827.5,5.583333333333333,1.0,1.0
197,0.7544444444444445,254.61777777777783,64.0,1396666666.6666667,1215000000.0,6810501120.0,0.3844444444444444,-2.2089413029999997e+18,833.7777777777778,7.0,0.9905437352245863,1.0
198,0.76,249.48999999999998,64.0,1380000000.0,1215000000.0,6810501120.0,0.38,-2.2089412976666665e+18,839.2222222222222,14.777777777777779,0.9787234042553192,1.0
199,0.76,249.48999999999998,64.0,1380000000.0,1215000000.0,6810501120.0,0.38,-2.2089412917777777e+18,845.2222222222222,7.0,0.9787234042553192,1.0
200,0.776,238.362,64.8,1368000000.0,1215000000.0,6810501120.0,0.38900000000000007,-2.2089412861e+18,850.8,6.3,0.9702127659574471,1.0
201,0.7799999999999999,235.57999999999998,65.0,1365000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089412793846157e+18,857.4615384615385,5.923076923076923,0.968085106382979,1.0
202,0.7625000000000001,251.24666666666664,64.33333333333333,1375000000.0,1215000000.0,6810501120.0,0.3833333333333333,-2.2089412719166666e+18,865.0,6.5,0.9751773049645392,1.0
203,0.75,259.08,64.0,1380000000.0,1215000000.0,6810501120.0,0.38,-2.208941267e+18,870.0,5.5,0.9787234042553192,1.0
204,0.75,259.08,64.0,1380000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089412633333338e+18,873.5,4.5,0.9787234042553193,1.0
205,0.7514285714285714,256.7185714285714,64.14285714285714,1380000000.0,1215000000.0,6810501120.0,0.3828571428571429,-2.208941259142857e+18,877.7142857142857,4.0,0.9787234042553193,1.0
206,0.76,242.55000000000004,65.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089412542222223e+18,882.6666666666666,7.222222222222222,0.9787234042553192,1.0
207,0.76,242.55000000000004,65.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089412487777777e+18,888.1111111111111,10.0,0.9787234042553192,1.0
208,0.7644444444444445,248.18111111111114,65.0,1373333333.3333333,1215000000.0,6810501120.0,0.39,-2.208941243222222e+18,893.7777777777778,5.0,0.9739952718676125,1.0
209,0.7699999999999999,255.21999999999997,65.0,1365000000.0,1215000000.0,6810501120.0,0.39,-2.2089412374e+18,899.5,4.3,0.9680851063829788,1.0
210,0.7699999999999999,255.3558333333333,64.91666666666667,1367500000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089412307500004e+18,906.0833333333334,8.0,0.9698581560283689,1.0
211,0.7400000000000001,256.84999999999997,64.0,1395000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089412237499999e+18,913.25,10.5,0.9893617021276596,1.0
212,0.7400000000000001,256.84999999999997,64.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089412167272727e+18,920.1818181818181,12.545454545454545,0.9893617021276596,1.0
213,0.7400000000000001,258.34090909090907,64.9090909090909,1408636363.6363637,1215000000.0,6810501120.0,0.38090909090909086,-2.2089412104545454e+18,926.5454545454545,4.7272727272727275,0.9990328820116054,1.0
214,0.74,258.48999999999995,65.0,1410000000.0,1215000000.0,6810501120.0,0.38,-2.208941204e+18,933.0,4.3,1.0,1.0
215,0.32583333333333325,152.68499999999997,62.083333333333336,1410000000.0,1215000000.0,6810501120.0,0.14,-2.2089411975000003e+18,939.5,5.666666666666667,1.0,1.0
216,0.030000000000000006,77.11,60.0,1410000000.0,1215000000.0,6810501120.0,0.019999999999999997,-2.208941190909091e+18,946.0909090909091,5.818181818181818,1.0,1.0
217,0.46799999999999997,179.55399999999997,62.4,1410000000.0,1215000000.0,6810501120.0,0.254,-2.2089411816500004e+18,955.35,5.55,1.0,1.0
218,0.7599999999999999,247.84999999999997,64.0,1408928571.4285715,1215000000.0,6810501120.0,0.38071428571428567,-2.2089411715714286e+18,965.2857142857143,5.571428571428571,0.9992401215805471,1.0
219,0.75,248.38000000000002,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089411643e+18,972.5,5.1,0.9893617021276595,1.0
220,0.75,248.38000000000002,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089411580000003e+18,978.9090909090909,6.7272727272727275,0.9893617021276596,1.0
221,0.7425,251.16250000000005,63.0,1383750000.0,1215000000.0,6810501120.0,0.38166666666666665,-2.2089411509166666e+18,986.0,7.5,0.9813829787234044,1.0
222,0.7400000000000001,252.08999999999997,63.0,1380000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.208941144857143e+18,991.8571428571429,4.571428571428571,0.9787234042553193,1.0
223,0.74,252.09,63.0,1380000000.0,1215000000.0,6810501120.0,0.38,-2.208941140375e+18,996.5,4.5,0.9787234042553192,1.0
224,0.75,244.36000000000007,63.0,1380000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089411340769236e+18,1002.8461538461538,7.0,0.9787234042553193,1.0
225,0.75,244.90857142857143,63.0,1380000000.0,1215000000.0,6810501120.0,0.38214285714285706,-2.2089411257857144e+18,1011.1428571428571,4.142857142857143,0.9787234042553193,1.0
226,0.75,248.19999999999996,63.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.208941118888889e+18,1017.8888888888889,8.88888888888889,0.9787234042553192,1.0
227,0.75,248.2,63.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.208941113875e+18,1023.0,4.5,0.9787234042553192,1.0
228,0.7442857142857144,238.93142857142857,63.0,1397142857.142857,1215000000.0,6810501120.0,0.3835714285714285,-2.208941107357143e+18,1029.642857142857,6.0,0.9908814589665653,1.0
229,0.7452173913043478,230.944347826087,63.0,1406086956.5217392,1215000000.0,6810501120.0,0.3826086956521739,-2.2089410962608701e+18,1040.608695652174,6.173913043478261,0.9972247918593895,1.0
230,0.76,228.01,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.20894108675e+18,1050.125,9.5,0.9893617021276596,1.0
231,0.76,228.01,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.20894108175e+18,1055.125,8.5,0.9893617021276596,1.0
232,0.3175,227.7025,61.5,1395000000.0,1215000000.0,6810501120.0,0.11875,-2.20894107675e+18,1060.0,5.25,0.9893617021276596,1.0
233,0.16999999999999998,227.6,61.0,1395000000.0,1215000000.0,6810501120.0,0.07999999999999999,-2.2089410714e+18,1065.6,5.5,0.9893617021276595,1.0
234,0.23555555555555557,231.98222222222225,61.666666666666664,1395000000.0,1215000000.0,6810501120.0,0.14666666666666664,-2.2089410647777782e+18,1072.2222222222222,5.111111111111111,0.9893617021276595,1.0
235,0.76,247.32000000000002,64.0,1395000000.0,1215000000.0,6810501120.0,0.38,-2.2089410586e+18,1078.4,14.5,0.9893617021276595,1.0
236,0.7599999999999999,247.32000000000005,64.0,1395000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089410521818184e+18,1084.6363636363637,7.0,0.9893617021276596,1.0
237,0.7333333333333333,255.26666666666662,63.111111111111114,1395000000.0,1215000000.0,6810501120.0,0.38888888888888895,-2.2089410462222223e+18,1090.7777777777778,5.0,0.9893617021276595,1.0
238,0.7300000000000001,256.26000000000005,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089410400909092e+18,1096.7272727272727,7.0,0.9893617021276596,1.0
239,0.7324999999999999,254.41625,63.125,1395000000.0,1215000000.0,6810501120.0,0.385,-2.2089410345e+18,1102.5,5.5,0.9893617021276596,1.0
240,0.75,241.51000000000008,64.0,1395000000.0,1215000000.0,6810501120.0,0.37000000000000005,-2.2089410280769231e+18,1108.8461538461538,4.6923076923076925,0.9893617021276596,1.0
241,0.75,243.6042857142858,64.0,1395000000.0,1215000000.0,6810501120.0,0.3742857142857142,-2.2089410202857144e+18,1116.642857142857,6.0,0.9893617021276596,1.0
242,0.75,256.17,64.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089410133333332e+18,1123.5555555555557,5.666666666666667,0.9893617021276595,1.0
243,0.75,256.17,64.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208941007875e+18,1129.0,11.5,0.9893617021276596,1.0
244,0.75,250.31307692307695,64.0,1395000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089410007692306e+18,1136.076923076923,3.769230769230769,0.9893617021276596,1.0
245,0.75,247.70999999999998,64.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089409941111112e+18,1142.888888888889,7.222222222222222,0.9893617021276595,1.0
246,0.7514285714285714,248.15714285714284,64.0,1395000000.0,1215000000.0,6810501120.0,0.39000000000000007,-2.2089409892857142e+18,1147.7142857142858,9.0,0.9893617021276596,1.0
247,0.7599999999999999,250.84000000000006,64.0,1395000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089409830714286e+18,1153.7857142857142,4.928571428571429,0.9893617021276596,1.0
248,0.76,250.84,64.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.20894097625e+18,1160.625,4.875,0.9893617021276596,1.0
249,0.7599999999999999,228.79,63.0,1380000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.208940969181818e+18,1167.6363636363637,5.454545454545454,0.9787234042553193,1.0
250,0.76,228.79000000000002,63.0,1380000000.0,1215000000.0,6810501120.0,0.38,-2.2089409631111114e+18,1173.7777777777778,5.0,0.9787234042553192,1.0
251,0.7599999999999999,232.12333333333333,63.666666666666664,1390000000.0,1215000000.0,6810501120.0,0.38749999999999996,-2.2089409567499999e+18,1180.25,7.75,0.9858156028368795,1.0
252,0.76,234.83375,63.9375,1394062500.0,1215000000.0,6810501120.0,0.39,-2.208940947375e+18,1189.5625,6.0625,0.9886968085106382,1.0
253,0.7400000000000001,250.48999999999992,63.0,1380000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089409380714289e+18,1198.9285714285713,4.714285714285714,0.9787234042553193,1.0
254,0.742,250.12999999999997,63.0,1383000000.0,1215000000.0,6810501120.0,0.392,-2.2089409299999997e+18,1206.9,5.5,0.9808510638297874,1.0
255,0.76,246.88999999999996,63.0,1395000000.0,1215000000.0,6810501120.0,0.4,-2.2089409227e+18,1214.2,3.4,0.9893617021276595,1.0
256,0.76,243.70210526315785,63.0,1395000000.0,1215000000.0,6810501120.0,0.3947368421052631,-2.2089409131052628e+18,1223.8947368421052,5.631578947368421,0.9893617021276595,1.0
257,0.7599999999999999,241.23230769230764,63.0,1396153846.1538463,1215000000.0,6810501120.0,0.38999999999999996,-2.2089409016923077e+18,1235.3076923076924,4.076923076923077,0.9901800327332242,1.0
258,0.75,254.10000000000002,63.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.2089408935555553e+18,1243.4444444444443,4.333333333333333,1.0,1.0
259,0.7483333333333334,253.08166666666668,63.0,1410000000.0,1215000000.0,6810501120.0,0.38500000000000006,-2.208940885833333e+18,1251.0,6.0,1.0,1.0
260,0.7300000000000001,241.88000000000002,63.0,1410000000.0,1215000000.0,6810501120.0,0.36,-2.2089408785000005e+18,1258.4,5.5,1.0,1.0
261,0.7300000000000001,241.88000000000002,63.0,1410000000.0,1215000000.0,6810501120.0,0.36,-2.2089408717e+18,1265.2,6.5,1.0,1.0
262,0.7481818181818182,243.29,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208940864909091e+18,1272.090909090909,5.181818181818182,0.9893617021276596,1.0
263,0.75,243.29,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089408575454543e+18,1279.2727272727273,5.363636363636363,0.9893617021276596,1.0
264,0.75875,240.735,63.0,1381875000.0,1215000000.0,6810501120.0,0.38125,-2.2089408489375002e+18,1287.875,4.75,0.9800531914893618,1.0
265,0.7599999999999999,240.36999999999998,63.0,1380000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089408418333335e+18,1295.0,5.0,0.9787234042553193,1.0
266,0.7446153846153847,249.94692307692316,63.0,1391538461.5384614,1215000000.0,6810501120.0,0.37999999999999995,-2.208940835846154e+18,1301.076923076923,5.615384615384615,0.9869067103109657,1.0
267,0.7400000000000001,252.82000000000005,63.0,1395000000.0,1215000000.0,6810501120.0,0.37999999999999995,-2.2089408273333338e+18,1309.6666666666667,6.25,0.9893617021276596,1.0
268,0.776,243.71199999999993,63.0,1395000000.0,1215000000.0,6810501120.0,0.4,-2.2089408203999997e+18,1316.6,6.4,0.9893617021276595,1.0
269,0.78,242.69999999999996,63.0,1395000000.0,1215000000.0,6810501120.0,0.4,-2.2089408138888888e+18,1323.0,6.333333333333333,0.9893617021276595,1.0
270,0.7725,237.88125,63.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.20894080825e+18,1328.625,5.5,0.9893617021276596,1.0
271,0.76,229.85,63.0,1395000000.0,1215000000.0,6810501120.0,0.38,-2.2089408025000003e+18,1334.5,3.9,0.9893617021276595,1.0
272,0.7573333333333333,233.35666666666665,63.0,1391000000.0,1215000000.0,6810501120.0,0.38266666666666654,-2.2089407949333335e+18,1342.0666666666666,5.066666666666666,0.9865248226950355,1.0
273,0.75,243.0,63.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.208940788e+18,1349.0,3.875,0.9787234042553192,1.0
274,0.75,243.0,63.0,1380000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089407817692308e+18,1355.1538461538462,8.692307692307692,0.9787234042553193,1.0
275,0.75,235.06,62.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089407747e+18,1362.2,4.9,0.9787234042553192,1.0
276,0.75,235.06,62.0,1380000000.0,1215000000.0,6810501120.0,0.39,-2.2089407699999997e+18,1366.8,8.0,0.9787234042553192,1.0
277,0.748,235.968,62.0,1383000000.0,1215000000.0,6810501120.0,0.39,-2.2089407652000003e+18,1371.7,4.7,0.9808510638297874,1.0
278,0.73,244.13999999999996,62.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.2089407602e+18,1376.6,3.0,1.0,1.0
279,0.7299999999999999,244.13999999999993,62.0,1410000000.0,1215000000.0,6810501120.0,0.39000000000000007,-2.2089407565714286e+18,1380.4285714285713,5.0,1.0,1.0
280,0.73,244.14,62.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.2089407515555558e+18,1385.4444444444443,1.5555555555555556,1.0,1.0
281,0.7390909090909091,253.5218181818182,61.09090909090909,1410000000.0,1215000000.0,6810501120.0,0.39,-2.208940745181818e+18,1391.7272727272727,2.3636363636363638,1.0,1.0
282,0.7400000000000001,254.46,61.0,1410000000.0,1215000000.0,6810501120.0,0.39000000000000007,-2.2089407395e+18,1397.3333333333333,6.5,1.0,1.0
283,0.74,254.46,61.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.208940735125e+18,1401.875,1.75,1.0,1.0
284,0.7400000000000001,241.72,60.0,1395000000.0,1215000000.0,6810501120.0,0.39000000000000007,-2.2089407302857142e+18,1406.7142857142858,3.4285714285714284,0.9893617021276596,1.0
285,0.74,241.71999999999997,60.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089407246999997e+18,1412.3,2.0,0.9893617021276595,1.0
286,0.692,244.66800000000003,59.6,1401000000.0,1215000000.0,6810501120.0,0.35,-2.2089407184999997e+18,1418.5,2.9,0.9936170212765958,1.0
287,0.62,249.09,59.0,1410000000.0,1215000000.0,6810501120.0,0.31,-2.2089407123e+18,1424.6,3.5,1.0,1.0
288,0.6909090909090909,242.07545454545453,60.09090909090909,1410000000.0,1215000000.0,6810501120.0,0.3545454545454545,-2.2089407028181814e+18,1434.090909090909,2.727272727272727,1.0,1.0
289,0.75,236.22999999999996,61.0,1410000000.0,1215000000.0,6810501120.0,0.38,-2.2089406957e+18,1441.3,1.7,1.0,1.0
290,0.7590000000000001,238.86700000000002,60.7,1405500000.0,1215000000.0,6810501120.0,0.388,-2.2089406891e+18,1447.9,3.4,0.9968085106382979,1.0
291,0.78,245.02000000000004,60.0,1395000000.0,1215000000.0,6810501120.0,0.4,-2.2089406827e+18,1454.2,2.8,0.9893617021276595,1.0
292,0.7800000000000001,245.02,60.0,1395000000.0,1215000000.0,6810501120.0,0.39999999999999997,-2.2089406775e+18,1459.3333333333333,3.0,0.9893617021276596,1.0
293,0.7633333333333333,241.5477777777778,60.0,1405000000.0,1215000000.0,6810501120.0,0.39333333333333337,-2.208940672222222e+18,1464.6666666666667,2.7777777777777777,0.9964539007092199,1.0
294,0.75,238.77000000000004,60.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.2089406664e+18,1470.5,3.7,1.0,1.0
295,0.75,238.22454545454548,59.72727272727273,1405909090.909091,1215000000.0,6810501120.0,0.39272727272727276,-2.2089406595454548e+18,1477.3636363636363,2.0,0.9970986460348162,1.0
296,0.75,236.77,59.0,1395000000.0,1215000000.0,6810501120.0,0.4000000000000001,-2.2089406520000003e+18,1485.0,2.4615384615384617,0.9893617021276596,1.0
297,0.7475,236.36500000000004,59.25,1395000000.0,1215000000.0,6810501120.0,0.39666666666666667,-2.2089406442500001e+18,1492.6666666666667,5.333333333333333,0.9893617021276596,1.0
298,0.74,235.15,60.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089406387999997e+18,1498.0,3.4,0.9893617021276595,1.0
299,0.74,235.15,60.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.2089406343000003e+18,1502.6,5.5,0.9893617021276595,1.0
300,0.7475,237.29500000000002,60.375,1400625000.0,1215000000.0,6810501120.0,0.39,-2.2089406285e+18,1508.5,4.5,0.9933510638297873,1.0
301,0.77,240.87,61.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.2089406231111112e+18,1513.7777777777778,3.6666666666666665,1.0,1.0
302,0.77,240.87,61.0,1410000000.0,1215000000.0,6810501120.0,0.39,-2.20894061775e+18,1519.25,4.0,1.0,1.0
303,0.6114285714285714,169.6371428571429,59.285714285714285,1410000000.0,1215000000.0,6810501120.0,0.2871428571428571,-2.208940612857143e+18,1524.0,2.857142857142857,1.0,1.0
304,0.40000000000000013,74.66,58.0,1410000000.0,1215000000.0,6810501120.0,0.21,-2.2089406064666665e+18,1530.5333333333333,2.8,1.0,1.0
305,0.51,127.55000000000001,59.0,1410000000.0,1215000000.0,6810501120.0,0.28555555555555556,-2.208940598666667e+18,1538.2222222222222,2.6666666666666665,1.0,1.0
306,0.7300000000000001,233.33,61.0,1410000000.0,1215000000.0,6810501120.0,0.38,-2.2089405926999997e+18,1544.2,3.5,1.0,1.0
307,0.73,233.33000000000004,61.0,1410000000.0,1215000000.0,6810501120.0,0.38,-2.2089405867777774e+18,1550.2222222222222,3.6666666666666665,1.0,1.0
308,0.7633333333333333,127.49,59.0,1410000000.0,1215000000.0,6810501120.0,0.4000000000000001,-2.2089405826666668e+18,1554.3333333333333,2.6666666666666665,1.0,1.0
309,0.78,74.57,58.0,1410000000.0,1215000000.0,6810501120.0,0.4,-2.2089405794000003e+18,1557.6,1.8,1.0,1.0
310,0.78,74.57,58.0,1410000000.0,1215000000.0,6810501120.0,0.4,-2.208940574875e+18,1562.125,1.625,1.0,1.0
311,0.78,74.57,58.0,1410000000.0,1215000000.0,6810501120.0,0.4,-2.208940572e+18,1565.0,3.0,1.0,1.0
312,0.78,74.57,58.0,1410000000.0,1215000000.0,6810501120.0,0.4,-2.20894057e+18,1567.0,1.0,1.0,1.0
313,0.7799999999999999,74.57,58.0,1410000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089405686666668e+18,1568.3333333333333,1.3333333333333333,1.0,1.0
314,0.7000000000000001,72.89,56.0,1410000000.0,1215000000.0,6810501120.0,0.37,-2.208940567e+18,1570.0,2.0,1.0,1.0
315,0.7000000000000001,72.89,56.0,1410000000.0,1215000000.0,6810501120.0,0.37,-2.2089405655e+18,1571.5,4.5,1.0,1.0
316,0.7000000000000001,72.89,56.0,1410000000.0,1215000000.0,6810501120.0,0.37,-2.2089405635e+18,1573.0,7.5,1.0,1.0
317,0.7000000000000001,72.89,56.0,1410000000.0,1215000000.0,6810501120.0,0.36999999999999994,-2.2089405616666665e+18,1575.3333333333333,2.0,1.0,1.0
318,0.7000000000000001,72.89,56.0,1410000000.0,1215000000.0,6810501120.0,0.37,-2.2089405595e+18,1577.5,1.5,1.0,1.0
319,0.7000000000000001,72.89,56.0,1410000000.0,1215000000.0,6810501120.0,0.37,-2.2089405566e+18,1580.2,2.8,1.0,1.0
320,0.5866666666666667,73.49000000000001,57.333333333333336,1410000000.0,1215000000.0,6810501120.0,0.2844444444444444,-2.208940551777778e+18,1585.0,4.666666666666667,1.0,1.0
321,0.53,73.79,58.0,1410000000.0,1215000000.0,6810501120.0,0.26,-2.2089405475e+18,1589.0,1.5,1.0,1.0
322,0.53,73.79,58.0,1410000000.0,1215000000.0,6810501120.0,0.26,-2.2089405456666665e+18,1591.3333333333333,5.0,1.0,1.0
323,0.53,73.79,58.0,1410000000.0,1215000000.0,6810501120.0,0.26,-2.2089405435e+18,1593.5,4.5,1.0,1.0
324,0.53,73.79,58.0,1410000000.0,1215000000.0,6810501120.0,0.26,-2.2089405411999997e+18,1595.8,5.0,1.0,1.0
325,0.6350000000000001,159.39000000000001,60.0,1400000000.0,1215000000.0,6810501120.0,0.3466666666666667,-2.2089405375e+18,1599.3333333333333,3.5,0.9929078014184398,1.0
326,0.74,244.99,62.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208940534e+18,1603.0,9.5,0.9893617021276596,1.0
327,0.74,244.99,62.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208940532e+18,1605.0,13.0,0.9893617021276596,1.0
328,0.7399999999999999,244.99,62.0,1395000000.0,1215000000.0,6810501120.0,0.38999999999999996,-2.2089405303333335e+18,1606.3333333333333,1.3333333333333333,0.9893617021276596,1.0
329,0.74,244.99,62.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.208940528e+18,1609.0,2.25,0.9893617021276596,1.0
330,0.74,244.99,62.0,1395000000.0,1215000000.0,6810501120.0,0.39,-2.20894052475e+18,1612.0,2.5,0.9893617021276596,1.0
331,,,,,,,,,,,,
332,,,,,,,,,,,,
333,,,,,,,,,,,,
334,,,,,,,,,,,,
335,,,,,,,,,,,,
336,,,,,,,,,,,,
337,,,,,,,,,,,,
338,,,,,,,,,,,,
339,,,,,,,,,,,,
340,,,,,,,,,,,,
341,,,,,,,,,,,,
342,,,,,,,,,,,,
343,,,,,,,,,,,,
344,,,,,,,,,,,,
345,,,,,,,,,,,,
346,,,,,,,,,,,,
347,,,,,,,,,,,,
348,,,,,,,,,,,,
349,,,,,,,,,,,,
350,,,,,,,,,,,,
351,,,,,,,,,,,,
352,,,,,,,,,,,,
353,,,,,,,,,,,,
354,,,,,,,,,,,,
355,,,,,,,,,,,,
356,,,,,,,,,,,,
357,,,,,,,,,,,,
358,,,,,,,,,,,,
359,,,,,,,,,,,,
360,,,,,,,,,,,,
361,,,,,,,,,,,,
362,,,,,,,,,,,,
363,,,,,,,,,,,,
364,,,,,,,,,,,,
365,,,,,,,,,,,,
366,,,,,,,,,,,,
367,,,,,,,,,,,,
368,,,,,,,,,,,,
369,,,,,,,,,,,,
370,,,,,,,,,,,,
371,,,,,,,,,,,,
372,,,,,,,,,,,,
373,,,,,,,,,,,,
374,,,,,,,,,,,,
375,,,,,,,,,,,,
376,,,,,,,,,,,,
377,,,,,,,,,,,,
378,,,,,,,,,,,,
379,,,,,,,,,,,,
380,,,,,,,,,,,,
381,,,,,,,,,,,,
382,,,,,,,,,,,,
383,,,,,,,,,,,,
384,,,,,,,,,,,,
385,,,,,,,,,,,,
386,,,,,,,,,,,,
387,,,,,,,,,,,,
388,,,,,,,,,,,,
389,,,,,,,,,,,,
390,,,,,,,,,,,,
