GPU Util,Power Draw,GPU Temp,GPU Clock,Mem Used,Mem Util,Time,Time Delta,Iter
-3.2160338831313062,-3.958002211277845,-3.555203207200624,-4.016503799556899,-4.031128068353222,-3.1888087103667093,-2.206597037895881,-2.2066013472053965,-0.3261804690879677
-3.2160338831313062,-3.958002211277845,-3.555203207200624,-4.016503799556899,-4.031128068353222,-3.1888087103667093,-2.195193362916411,-2.1946265920673933,-0.46812726047102865
-3.2160338831313062,-3.958002211277845,-3.555203207200624,-4.016503799556899,-4.031128068353222,-3.1888087103667093,-2.1830879307334503,-2.1833975176522693,-0.3104086033787387
-3.2160338831313062,-3.958002211277845,-3.555203207200624,-4.016503799556899,-4.031128068353222,-3.1888087103667093,-2.1705614410755087,-2.17044899121733,-0.4365835290525707
-3.0702157420347227,-0.5437429030398552,-2.5254252809336477,-0.45430891306042076,0.24567881877861647,-2.9968603043551973,-2.1621227229919837,-2.1615534588290988,-0.4208116633433417
-3.041052113815406,0.13910895860774386,-2.3194696956802523,0.2581300642388749,0.24567881877861647,-2.9968603043551973,-2.134321367308015,-2.1347724793578995,-0.0580587520310748
0.2219372546729703,0.3920701375145645,-0.23162324077632673,0.2581300642388749,0.24694334895221462,0.12710000348215164,-1.703225918136578,-1.703367745477304,7.685927311200361
0.404080754191089,0.4630048606521619,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.33024539984433354,-1.177500020744928,-1.1777165507461291,1.4087247589272218
0.4058314155764822,0.4179392134405089,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.36035495372849324,-1.0521432350417046,-1.0522282433555927,0.020800576515070175
0.40191304039460896,0.36219765315426095,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.45821100385201013,-0.9538003085753204,-0.9538138691962053,0.8724813248134359
0.45858327250259834,0.20682112834898167,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.4582110038520094,-0.8814906796488486,-0.881965338368186,-0.48389912618025765
0.45858327250259834,0.20682112834898167,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.4582110038520094,-0.8763590294112944,-0.876833300451899,-0.45235539476179965
0.45858327250259834,0.20682112834898242,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.45821100385201013,-0.8668288188245159,-0.8677911384089169,-0.4050397976341127
0.45858327250259834,0.20682112834898242,0.5050640449377405,0.2581300642388749,0.24702626896359814,0.45821100385201013,-0.8528778375551186,-0.852417241274412,-0.3419523347971967
0.31276513140601486,0.08282431105313091,0.38001958246246437,0.2581300642388749,0.24702626896359814,0.3675687010132394,-0.8216214175354958,-0.8218064494605987,-0.13691808057721977
0.23985606085772238,0.03176679804895795,0.32853068614911596,0.2581300642388749,0.24702626896359814,0.3302453998443364,-0.7815350377535064,-0.7818534103200352,-0.15268994628644877
0.25658225939527296,-0.022923206809306224,0.32853068614911596,0.2581300642388749,0.24754147050491482,0.2813173747825776,-0.7351883129222729,-0.7352494308790377,0.020800576515070175
0.2836015031866989,-0.11126859927265197,0.32853068614911596,0.2581300642388749,0.2483737191485798,0.20227979583665984,-0.6896556248356135,-0.6894822372610238,-0.0896024834495328
