GPU Util,Power Draw,GPU Temp,GPU Clock,Mem Used,Mem Util,Time,Time Delta,Iter,Resonse Time,Eval Rate
0.23833333333333329,248.93416666666675,63.166666666666664,1393750000.0,6810501120.0,0.08999999999999998,-2.208941420083333e+18,716.9166666666666,6.5,6470232766,101.78759065581586
0.19,248.03,63.0,1395000000.0,6810501120.0,0.09,-2.2089414137777777e+18,723.2222222222222,5.0,5477964032,103.29615498123249
0.5122222222222221,247.4133333333333,64.11111111111111,1386666666.6666667,6810501120.0,0.25666666666666665,-2.2089414076666665e+18,729.3333333333334,5.0,5221915148,102.98223102750536
0.77,246.91999999999996,65.0,1380000000.0,6810501120.0,0.39,-2.2089414023333332e+18,734.6666666666666,5.0,4808996039,103.94471233314911
0.7699999999999999,246.92,65.0,1380000000.0,6810501120.0,0.39,-2.2089413968999997e+18,740.0,5.5,5272673826,100.8853247312745
0.746923076923077,245.54923076923083,64.15384615384616,1380000000.0,6810501120.0,0.38999999999999996,-2.2089413906153846e+18,746.3076923076923,7.0,6783670723,100.88150819164865
0.7400000000000001,245.30000000000007,64.0,1380000000.0,6810501120.0,0.38999999999999996,-2.2089413837499999e+18,753.1666666666666,6.5,6163874842,100.32887580528974
0.74,245.3,64.0,1380000000.0,6810501120.0,0.39,-2.2089413795000003e+18,757.5,2.5,1924100024,103.46676557294947
0.2316666666666666,246.48333333333335,63.166666666666664,1380000000.0,6810501120.0,0.049999999999999996,-2.2089413768333332e+18,760.1666666666666,3.5,2789644964,103.19043421638068
0.13,246.72,63.0,1380000000.0,6810501120.0,0.049999999999999996,-2.2089413732857142e+18,763.7142857142857,4.0,3673275899,102.87504822194899
0.13,246.72,63.0,1380000000.0,6810501120.0,0.05,-2.2089413687777777e+18,768.1111111111111,5.0,4552504303,102.56839066884696
0.33999999999999997,247.57000000000002,63.333333333333336,1385000000.0,6810501120.0,0.19666666666666666,-2.2089413637777777e+18,773.2222222222222,5.0,4846636498,101.27079382494233
0.76,249.27000000000004,64.0,1395000000.0,6810501120.0,0.38,-2.2089413587777777e+18,778.2222222222222,5.0,4646541564,102.12789322023242
0.76,249.27000000000004,64.0,1395000000.0,6810501120.0,0.38,-2.2089413534999997e+18,783.5,5.5,4997477449,103.1103657944069
0.7541666666666668,254.53750000000005,64.0,1395000000.0,6810501120.0,0.38666666666666666,-2.2089413471666668e+18,789.75,6.5,6352501725,102.19350776306702
0.75,258.30000000000007,64.0,1395000000.0,6810501120.0,0.38999999999999996,-2.208941340583333e+18,796.3333333333334,6.5,6066051030,101.85181313958105
0.7527272727272727,251.89090909090916,64.0,1395000000.0,6810501120.0,0.38636363636363635,-2.208941334181818e+18,802.6363636363636,6.0,5803266857,102.3326418537714
0.7599999999999999,234.80000000000007,64.0,1395000000.0,6810501120.0,0.37999999999999995,-2.208941327909091e+18,809.0909090909091,6.0,5907723835,102.23401845629193
0.76,234.80000000000004,64.0,1395000000.0,6810501120.0,0.38,-2.2089413220000003e+18,815.0,5.5,5268061175,104.82189615841513
0.7525000000000001,254.73333333333343,64.0,1407500000.0,6810501120.0,0.38833333333333336,-2.208941316e+18,820.9166666666666,6.5,6046743665,101.72976083576776
0.75,258.7200000000001,64.0,1410000000.0,6810501120.0,0.39,-2.2089413096363638e+18,827.1818181818181,6.0,5776690199,101.81970201878609
0.7565,252.7205,64.0,1390500000.0,6810501120.0,0.383,-2.2089413011499999e+18,835.7,10.5,10230437502,100.90488926891773
0.7599999999999999,249.48999999999992,64.0,1380000000.0,6810501120.0,0.38071428571428567,-2.2089412915714286e+18,845.3571428571429,7.5,7877331608,101.67308684668521
0.78,235.58,65.0,1365000000.0,6810501120.0,0.39,-2.208941285e+18,851.9,5.5,4899286992,101.9654468459227
0.78,235.58,65.0,1365000000.0,6810501120.0,0.39,-2.2089412793636362e+18,857.4545454545455,6.0,5668826717,101.75940190288121
0.7675000000000001,247.32999999999996,64.5,1372500000.0,6810501120.0,0.385,-2.2089412730833334e+18,863.8333333333334,6.5,6191255571,101.96982523063285
0.75,259.08,64.0,1380000000.0,6810501120.0,0.37999999999999995,-2.2089412677142856e+18,869.2857142857143,4.0,3777937697,102.9277257275128
0.75,259.08,64.0,1380000000.0,6810501120.0,0.38,-2.20894126325e+18,873.375,4.5,4385145555,102.3397172329896
0.7553846153846153,250.17923076923083,64.53846153846153,1380000000.0,6810501120.0,0.3861538461538461,-2.2089412574615386e+18,879.3846153846154,7.0,6603957500,101.60332031742877
0.7599999999999999,242.5500000000001,65.0,1380000000.0,6810501120.0,0.38999999999999996,-2.2089412501428572e+18,886.7142857142857,7.5,7474638062,101.40216706043934
0.7633333333333332,246.77333333333334,65.0,1375000000.0,6810501120.0,0.39,-2.2089412437777777e+18,893.2222222222222,5.0,4732842374,102.98248272614816
0.77,255.22,65.0,1365000000.0,6810501120.0,0.39,-2.208941239e+18,897.75,4.5,4222884429,101.73323181873957
0.7699999999999998,255.21999999999994,65.0,1365000000.0,6810501120.0,0.38999999999999996,-2.2089412329285714e+18,903.9285714285714,7.5,7232557109,101.09733913058747
0.7439130434782608,256.7082608695653,64.08695652173913,1392391304.347826,6810501120.0,0.39,-2.208941222826087e+18,914.1304347826087,12.0,12186803281,100.77033595880454
0.74,257.055,64.125,1396875000.0,6810501120.0,0.38875000000000004,-2.2089412145e+18,922.5,4.5,4074653428,102.10593946707532
0.74,258.49,65.0,1410000000.0,6810501120.0,0.38,-2.208941210125e+18,926.875,4.5,4103487888,104.57386112593329
0.74,258.49,65.0,1410000000.0,6810501120.0,0.38,-2.208941205625e+18,931.375,4.5,3924189010,101.8407129434933
0.74,258.48999999999995,65.0,1410000000.0,6810501120.0,0.344,-2.2089412006999997e+18,936.3,5.5,4936546391,104.34100587872221
0.030000000000000002,77.11,60.0,1410000000.0,6810501120.0,0.02,-2.2089411957777777e+18,941.2222222222222,5.0,4178658102,101.77700981521096
0.030000000000000006,77.11,60.0,1410000000.0,6810501120.0,0.019999999999999997,-2.2089411906000003e+18,946.4,5.5,5037755401,101.21155921193606
0.16272727272727272,108.15363636363637,60.72727272727273,1410000000.0,6810501120.0,0.11818181818181818,-2.2089411847272727e+18,952.1818181818181,6.0,5614070594,101.39569342547621
0.76,247.85000000000002,64.0,1410000000.0,6810501120.0,0.38,-2.2089411791111114e+18,957.8888888888889,5.0,4566014367,102.94667775479913
0.7599999999999999,247.85,64.0,1410000000.0,6810501120.0,0.37999999999999995,-2.2089411735454546e+18,963.3636363636364,6.0,5746562851,101.8311261814997
0.75625,248.04874999999998,63.625,1402500000.0,6810501120.0,0.385,-2.208941168125e+18,968.625,4.5,4405829388,103.33029664273985
0.75,248.38000000000005,63.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089411623846157e+18,974.3846153846154,7.0,6436195757,101.86159593625912
0.7478571428571429,249.17500000000004,63.0,1391785714.2857144,6810501120.0,0.3871428571428571,-2.2089411549285711e+18,981.9285714285714,7.5,7374468634,101.86197184307625
0.74,252.09,63.0,1380000000.0,6810501120.0,0.38,-2.2089411483333332e+18,988.6666666666666,5.0,4831562084,104.63286148005673
0.74,252.09,63.0,1380000000.0,6810501120.0,0.38,-2.2089411435e+18,993.25,4.5,3699967352,103.78845854487157
0.7446153846153846,248.52230769230775,63.0,1380000000.0,6810501120.0,0.37999999999999995,-2.2089411379230766e+18,999.0,7.0,6580022043,101.57953302184785
0.75,244.36,63.0,1380000000.0,6810501120.0,0.38,-2.2089411317777777e+18,1005.0,5.0,4931457106,102.37036828136314
0.75,244.36000000000007,63.0,1380000000.0,6810501120.0,0.37999999999999995,-2.2089411272857144e+18,1009.7142857142857,4.0,3244475550,103.07934276987953
0.75,247.1028571428571,63.0,1380000000.0,6810501120.0,0.3878571428571428,-2.2089411213571428e+18,1015.5,7.5,7066939297,101.68546937417618
0.75,248.2,63.0,1380000000.0,6810501120.0,0.39,-2.2089411155e+18,1021.5,4.5,3978259288,103.19820862388384
0.7490909090909091,246.7254545454545,63.0,1382727272.7272727,6810501120.0,0.38818181818181824,-2.2089411102727268e+18,1026.5454545454545,6.0,5734704198,101.3939785844732
0.74,231.97999999999996,63.0,1410000000.0,6810501120.0,0.38,-2.2089411048888888e+18,1032.111111111111,5.0,4482745134,101.66832563900167
0.7400000000000001,231.98,63.0,1410000000.0,6810501120.0,0.37999999999999995,-2.2089410989166666e+18,1038.0,6.5,6576298561,102.27887895205784
0.755,229.0025,63.0,1398750000.0,6810501120.0,0.3875,-2.2089410906874998e+18,1046.125,8.5,9059681954,102.44820533070731
0.7599999999999999,228.01000000000008,63.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089410822857142e+18,1054.642857142857,7.5,7281844862,101.94027454291775
0.229,227.641,61.2,1395000000.0,6810501120.0,0.07999999999999999,-2.2089410756000003e+18,1061.2,5.5,5082573490,101.89638122348613
0.16999999999999998,227.6,61.0,1395000000.0,6810501120.0,0.07999999999999999,-2.2089410703000003e+18,1066.7,5.5,5408105836,102.45393897343848
0.5426315789473685,241.09263157894733,63.05263157894737,1395000000.0,6810501120.0,0.28526315789473683,-2.208941061210526e+18,1075.7894736842106,10.0,11424816773,101.47580946220612
0.7599999999999999,247.32000000000005,64.0,1395000000.0,6810501120.0,0.37999999999999995,-2.2089410521538463e+18,1084.6153846153845,7.0,6944944664,101.81290395571396
0.7333333333333333,255.26666666666662,63.111111111111114,1395000000.0,6810501120.0,0.38888888888888895,-2.2089410462222223e+18,1090.7777777777778,5.0,4738649675,101.8269163435873
0.7300000000000001,256.26000000000005,63.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089410403333335e+18,1096.5,6.5,6349411238,101.6859846573767
0.734,253.31000000000003,63.2,1395000000.0,6810501120.0,0.384,-2.2089410345000003e+18,1102.5,5.5,5275975513,102.17595227988488
0.75,241.51000000000005,64.0,1395000000.0,6810501120.0,0.37,-2.2089410288999997e+18,1108.0,5.5,4942718917,102.19810953217284
0.75,241.51000000000005,64.0,1395000000.0,6810501120.0,0.37000000000000005,-2.2089410232727273e+18,1113.7272727272727,6.0,5464326513,104.36847359130871
0.75,249.50636363636366,64.0,1395000000.0,6810501120.0,0.38272727272727275,-2.208941017272727e+18,1119.6363636363637,6.0,5556242169,102.257163286345
0.75,256.17,64.0,1395000000.0,6810501120.0,0.39,-2.2089410095e+18,1127.375,8.5,8829885668,101.869329638415
0.75,253.35000000000002,64.0,1395000000.0,6810501120.0,0.39000000000000007,-2.2089410031666665e+18,1133.6666666666667,3.5,3058703602,103.11237288873704
0.75,247.71,64.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089409972307694e+18,1139.6923076923076,7.0,7000975301,101.76686119651528
0.7508333333333334,247.97083333333333,64.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089409905833336e+18,1146.4166666666667,6.5,6415541629,101.58508066081605
0.76,250.84,64.0,1395000000.0,6810501120.0,0.39,-2.2089409846999997e+18,1152.2,5.5,5231431579,102.17715740006263
0.76,250.84,64.0,1395000000.0,6810501120.0,0.39,-2.2089409794444447e+18,1157.3333333333333,5.0,4370451397,102.95713770436106
0.76,245.3275,63.75,1391250000.0,6810501120.0,0.38625,-2.2089409742500001e+18,1162.75,4.5,5646085305,101.5787452396586
0.76,228.79000000000002,63.0,1380000000.0,6810501120.0,0.38,-2.2089409683e+18,1168.5,5.5,5088730419,101.22197459169432
0.7599999999999999,229.12333333333333,63.06666666666667,1381000000.0,6810501120.0,0.38133333333333325,-2.2089409614666668e+18,1175.4666666666667,8.0,7658097289,101.24928566995374
0.76,233.79,64.0,1395000000.0,6810501120.0,0.39,-2.208940955e+18,1182.0,4.5,3987418809,102.59580148640981
0.7599999999999999,233.79,64.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089409483076925e+18,1188.6153846153845,7.0,7800023137,103.06774113561038
0.7460000000000001,247.15,63.2,1383000000.0,6810501120.0,0.39,-2.2089409415000003e+18,1195.5,5.5,4926729697,101.667700450832
0.74,250.49,63.0,1380000000.0,6810501120.0,0.39,-2.2089409374e+18,1199.6,3.0,3120291822,103.24100933191373
0.74,250.48999999999995,63.0,1380000000.0,6810501120.0,0.39,-2.2089409323999997e+18,1204.6,5.5,5363912587,101.632833710907
0.7479999999999999,249.05,63.0,1389000000.0,6810501120.0,0.396,-2.2089409276000003e+18,1209.2,3.0,3257717797,102.78895953320433
0.7599999999999999,246.88999999999993,63.0,1395000000.0,6810501120.0,0.39999999999999997,-2.2089409237142856e+18,1213.2857142857142,4.0,4215514913,102.39116738914169
0.76,246.89,63.0,1395000000.0,6810501120.0,0.4,-2.2089409187777777e+18,1218.0,5.0,4956967246,101.92446245647075
0.7599999999999999,243.21909090909085,63.0,1395000000.0,6810501120.0,0.3936363636363636,-2.2089409125454546e+18,1224.4545454545455,6.0,7035769393,102.37136276764578
0.7599999999999999,240.16,63.0,1395000000.0,6810501120.0,0.39000000000000007,-2.2089409065e+18,1230.5,3.5,3483587806,103.05809672329873
0.76,240.16,63.0,1395000000.0,6810501120.0,0.39,-2.208940902e+18,1235.0,4.5,4838053064,102.27420225878627
0.7542857142857143,250.11714285714282,63.0,1405714285.7142856,6810501120.0,0.39000000000000007,-2.208940896857143e+18,1240.142857142857,4.0,4324419440,101.85430426498668
0.75,254.1,63.0,1410000000.0,6810501120.0,0.39,-2.2089408912e+18,1245.7,5.5,6140629255,101.44655452914967
0.7460000000000001,251.656,63.0,1410000000.0,6810501120.0,0.38099999999999995,-2.2089408845999997e+18,1252.3,5.5,5978153784,102.67408888664185
0.7300000000000001,241.88000000000002,63.0,1410000000.0,6810501120.0,0.36,-2.2089408785000005e+18,1258.4,5.5,5808350646,101.76055105184024
0.7300000000000001,241.88000000000002,63.0,1410000000.0,6810501120.0,0.35999999999999993,-2.208940872e+18,1264.909090909091,6.0,6235951414,101.57029892595715
0.746,243.14899999999997,63.0,1396500000.0,6810501120.0,0.387,-2.2089408658e+18,1271.1,5.5,6181622500,104.76096068445055
0.75,243.29000000000002,63.0,1395000000.0,6810501120.0,0.39,-2.2089408596000003e+18,1277.3,5.5,5076402779,101.99621416572033
0.7529999999999999,242.414,63.0,1390500000.0,6810501120.0,0.387,-2.2089408539e+18,1283.0,5.5,5491600484,101.66319670587848
0.7599999999999999,240.36999999999998,63.0,1380000000.0,6810501120.0,0.37999999999999995,-2.2089408488333332e+18,1288.0,3.5,3010888490,103.3685307285639
0.76,240.37,63.0,1380000000.0,6810501120.0,0.38,-2.2089408443333332e+18,1292.4444444444443,5.0,4707919737,102.32233003127179
0.7540000000000001,244.10500000000002,63.0,1384500000.0,6810501120.0,0.38,-2.2089408390999997e+18,1297.8,5.5,5119906151,101.73783957798287
0.7400000000000001,252.82000000000005,63.0,1395000000.0,6810501120.0,0.37999999999999995,-2.2089408326363635e+18,1304.2727272727273,6.0,7086017664,102.16529860142693
0.7461538461538461,251.26307692307694,63.0,1395000000.0,6810501120.0,0.3846153846153847,-2.2089408252307692e+18,1311.6923076923076,7.0,7133826043,103.03570338009982
0.7799999999999999,242.69999999999993,63.0,1395000000.0,6810501120.0,0.4000000000000001,-2.2089408179999997e+18,1319.0,6.5,6818499857,101.52136913823168
0.78,242.7,63.0,1395000000.0,6810501120.0,0.4,-2.2089408126e+18,1324.2,3.0,2676672690,104.64449030713044
0.772,237.56,63.0,1395000000.0,6810501120.0,0.39,-2.2089408083e+18,1328.6,5.5,5206645669,101.77847520026876
0.76,229.85,63.0,1395000000.0,6810501120.0,0.38,-2.208940803125e+18,1333.875,4.5,4449507242,103.23269785037128
0.76,229.85000000000002,63.0,1395000000.0,6810501120.0,0.38,-2.2089407982222223e+18,1338.7777777777778,5.0,4360077087,102.0654860211442
0.75625,234.78125,63.0,1389375000.0,6810501120.0,0.38375000000000004,-2.2089407935e+18,1343.5,4.5,4021566286,102.1796236236883
0.75,243.0,63.0,1380000000.0,6810501120.0,0.39000000000000007,-2.2089407892857142e+18,1347.7142857142858,4.0,3570102312,101.93711310794176
0.75,243.0,63.0,1380000000.0,6810501120.0,0.3899999999999999,-2.2089407833333335e+18,1353.5333333333333,8.0,7410909727,101.2047825263925
0.75,237.70666666666668,62.333333333333336,1380000000.0,6810501120.0,0.39,-2.2089407767777777e+18,1360.111111111111,5.0,4717852514,101.64941200883625
0.75,235.06,62.0,1380000000.0,6810501120.0,0.39,-2.2089407714000003e+18,1365.5,5.5,4958603497,102.29864128321589
0.75,235.06,62.0,1380000000.0,6810501120.0,0.39,-2.2089407659999997e+18,1370.888888888889,5.0,4633634191,102.67844913747285
0.7366666666666667,241.11333333333332,62.0,1400000000.0,6810501120.0,0.38999999999999996,-2.2089407626666668e+18,1374.3333333333333,2.0,1367806034,104.29515556632812
0.73,244.13999999999996,62.0,1410000000.0,6810501120.0,0.39,-2.2089407602e+18,1376.6,3.0,2439604084,103.30257639550311
0.73,244.14,62.0,1410000000.0,6810501120.0,0.39,-2.208940756875e+18,1380.125,4.5,3954596469,102.39680022637688
0.73,244.14,62.0,1410000000.0,6810501120.0,0.39,-2.208940754e+18,1383.0,1.0,326941041,105.14618000247935
0.73,244.14,62.0,1410000000.0,6810501120.0,0.39,-2.208940754e+18,1383.0,1.0,306876790,104.786223069532
0.73,244.14,62.0,1410000000.0,6810501120.0,0.38999999999999996,-2.2089407526666668e+18,1384.3333333333333,2.0,993398445,104.18526042274362
0.73,244.14,62.0,1410000000.0,6810501120.0,0.39,-2.208940752e+18,1385.0,1.0,233691753,101.73879987475355
0.73,244.14,62.0,1410000000.0,6810501120.0,0.39,-2.2089407505e+18,1386.5,1.5,733404720,104.27586288709743
0.73,244.14,62.0,1410000000.0,6810501120.0,0.39,-2.2089407495e+18,1387.5,1.5,877931332,105.16215729377288
0.7333333333333334,247.58,61.666666666666664,1410000000.0,6810501120.0,0.38999999999999996,-2.2089407483333332e+18,1388.6666666666667,2.0,1041338980,104.08603744285132
0.74,254.46,61.0,1410000000.0,6810501120.0,0.39,-2.2089407465e+18,1390.5,1.5,810414110,104.65423648341063
0.74,254.45999999999998,61.0,1410000000.0,6810501120.0,0.39,-2.2089407446e+18,1392.2,3.0,2431389889,103.64468981435566
0.74,254.45999999999998,61.0,1410000000.0,6810501120.0,0.39,-2.2089407404444444e+18,1396.4444444444443,5.0,4657599202,104.10746570802714
0.74,254.46,61.0,1410000000.0,6810501120.0,0.39,-2.2089407375e+18,1399.5,1.5,985002851,104.31580017191968
0.7399999999999999,254.46,61.0,1410000000.0,6810501120.0,0.38999999999999996,-2.208940736e+18,1401.0,2.0,1337995663,105.00613296609545
0.74,254.46,61.0,1410000000.0,6810501120.0,0.39,-2.2089407345e+18,1402.5,1.5,526687225,105.15132070255962
0.74,246.81599999999997,60.4,1401000000.0,6810501120.0,0.39,-2.2089407326e+18,1404.4,3.0,2311296539,103.95482935673905
0.7400000000000001,241.72,60.0,1395000000.0,6810501120.0,0.39000000000000007,-2.2089407295e+18,1407.5,3.5,2783582529,102.34093280237954
0.74,241.72,60.0,1395000000.0,6810501120.0,0.39,-2.2089407265e+18,1410.5,2.5,1862483505,103.27133401752612
0.74,241.72,60.0,1395000000.0,6810501120.0,0.39,-2.208940725e+18,1412.0,1.0,221612799,103.88247775291812
0.7399999999999999,241.72,60.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089407236666668e+18,1413.3333333333333,2.0,1277341881,103.56032885786209
0.74,241.72,60.0,1395000000.0,6810501120.0,0.39,-2.208940722e+18,1415.0,2.5,1852085683,103.24443715001695
0.74,241.72,60.0,1395000000.0,6810501120.0,0.39,-2.2089407195000003e+18,1417.5,2.5,1994577991,104.02465319461331
0.644,247.61599999999999,59.2,1407000000.0,6810501120.0,0.31,-2.2089407171999997e+18,1419.8,3.0,2408882310,104.10169165317764
0.62,249.09,59.0,1410000000.0,6810501120.0,0.31,-2.2089407142e+18,1422.8,3.0,2465498880,102.85056857683402
0.62,249.09,59.0,1410000000.0,6810501120.0,0.31,-2.2089407105e+18,1426.375,4.5,4777342725,103.25563094348082
0.646,246.51799999999997,59.4,1410000000.0,6810501120.0,0.33799999999999997,-2.208940704e+18,1433.0,3.0,4671091988,101.19597721390159
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.2089407015e+18,1435.5,1.5,1061953205,103.66032758569659
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940701e+18,1436.0,1.0,185260303,105.79942548443309
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.2089406995e+18,1437.0,1.5,635212903,104.25920757372246
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940699e+18,1438.0,1.0,431887408,104.95393361945574
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940698e+18,1439.0,1.0,260100337,103.89522614832865
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.2089406975e+18,1439.5,1.5,749231235,103.76939063031521
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940697e+18,1440.0,1.0,261953788,103.5782761857821
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940696e+18,1441.0,1.0,187992704,107.10167750412178
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940695e+18,1442.0,1.0,202293927,106.5732175855827
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38,-2.208940694e+18,1443.0,2.5,1699131394,103.80043659245187
0.75,236.23,61.0,1410000000.0,6810501120.0,0.38000000000000006,-2.2089406916666668e+18,1445.0,2.0,1487309406,103.8147436352899
0.7585714285714287,238.74142857142854,60.714285714285715,1405714285.7142856,6810501120.0,0.3885714285714285,-2.208940688857143e+18,1448.142857142857,4.0,3764681165,104.49973300074566
0.7800000000000001,245.02,60.0,1395000000.0,6810501120.0,0.39999999999999997,-2.2089406849999997e+18,1452.0,3.5,2987805560,103.34081791033832
0.7799999999999999,245.02,60.0,1395000000.0,6810501120.0,0.4000000000000001,-2.2089406823333335e+18,1454.3333333333333,2.0,1524108888,104.09739206403039
0.78,245.02,60.0,1395000000.0,6810501120.0,0.4,-2.208940681e+18,1456.0,1.5,967780068,105.31514650522524
0.78,245.02000000000004,60.0,1395000000.0,6810501120.0,0.4,-2.208940679e+18,1457.8,3.0,2449235162,103.91155547173713
0.78,245.02,60.0,1395000000.0,6810501120.0,0.4,-2.20894067625e+18,1460.75,2.5,1808388231,103.79235814716576
0.774,243.77000000000004,60.0,1401000000.0,6810501120.0,0.3960000000000001,-2.2089406731999997e+18,1463.6,3.0,2739492739,102.67472488535113
0.75,238.77,60.0,1410000000.0,6810501120.0,0.39,-2.208940671e+18,1466.0,2.5,1870534316,103.09640759359405
0.75,238.77,60.0,1410000000.0,6810501120.0,0.39000000000000007,-2.2089406677142856e+18,1469.2857142857142,4.0,3575629793,102.37691447843474
0.75,238.77,60.0,1410000000.0,6810501120.0,0.39000000000000007,-2.208940664166667e+18,1472.6666666666667,3.5,3068232002,102.59871324984941
0.75,238.77,60.0,1410000000.0,6810501120.0,0.38999999999999996,-2.2089406616666665e+18,1475.3333333333333,2.0,1325425107,104.96405877218632
0.75,238.77,60.0,1410000000.0,6810501120.0,0.39,-2.2089406595e+18,1477.0,1.5,1253720455,103.98729851353363
0.75,238.77,60.0,1410000000.0,6810501120.0,0.39,-2.208940659e+18,1478.0,1.0,317187312,105.17962635752878
0.75,237.77,59.5,1402500000.0,6810501120.0,0.395,-2.208940658e+18,1479.0,1.5,524459551,104.72568592367962
0.75,236.77,59.0,1395000000.0,6810501120.0,0.4,-2.2089406565e+18,1480.5,1.5,888533033,105.07144148479703
0.75,236.77,59.0,1395000000.0,6810501120.0,0.4,-2.208940655e+18,1482.0,2.5,1924069192,103.92735379750128
0.75,236.77,59.0,1395000000.0,6810501120.0,0.4,-2.208940653e+18,1484.0,2.5,1777289236,103.83724221679675
0.75,236.77,59.0,1395000000.0,6810501120.0,0.4,-2.2089406505e+18,1486.5,2.5,2151767973,103.50805434865485
0.75,236.77000000000004,59.0,1395000000.0,6810501120.0,0.4,-2.2089406466000003e+18,1490.4,5.5,5199995961,101.03589964304523
0.742857142857143,235.61285714285717,59.714285714285715,1395000000.0,6810501120.0,0.3914285714285715,-2.2089406417142858e+18,1495.142857142857,4.0,3709914324,101.77615166822797
0.74,235.15,60.0,1395000000.0,6810501120.0,0.39,-2.208940637e+18,1499.9,5.5,5057435519,101.24940990352287
0.7400000000000001,235.15,60.0,1395000000.0,6810501120.0,0.39000000000000007,-2.2089406325e+18,1504.3333333333333,3.5,2877650392,105.34885002141671
0.7475,237.29500000000002,60.375,1400625000.0,6810501120.0,0.39,-2.2089406285e+18,1508.5,4.5,4131417584,103.68400837589144
0.7700000000000001,240.86999999999995,61.0,1410000000.0,6810501120.0,0.39000000000000007,-2.2089406242857144e+18,1512.7142857142858,4.0,3854483983,101.87140284631846
0.77,240.86999999999998,61.0,1410000000.0,6810501120.0,0.39000000000000007,-2.2089406205e+18,1516.1666666666667,3.5,3065449306,105.53037620445667
0.77,240.86999999999998,61.0,1410000000.0,6810501120.0,0.39000000000000007,-2.2089406171666668e+18,1519.8333333333333,3.5,2954655518,103.05240897683866
0.77,240.86999999999998,60.4,1410000000.0,6810501120.0,0.354,-2.2089406139999997e+18,1522.8,3.0,2172680602,103.431150240739
0.4,74.66,58.0,1410000000.0,6810501120.0,0.21000000000000002,-2.2089406112e+18,1525.8,3.0,2457469737,103.23005105039492
0.4,74.66,58.0,1410000000.0,6810501120.0,0.21000000000000002,-2.2089406088e+18,1528.2,3.0,2538114802,102.96436857462969
0.4,74.66,58.0,1410000000.0,6810501120.0,0.21000000000000002,-2.2089406059999997e+18,1531.0,3.0,2620316091,102.99420926665053
0.4000000000000001,74.66,58.0,1410000000.0,6810501120.0,0.21,-2.2089406036666668e+18,1533.3333333333333,2.0,1392836482,104.10500550620492
0.4000000000000001,74.66,58.0,1410000000.0,6810501120.0,0.21,-2.2089406016666665e+18,1535.3333333333333,2.0,1357962562,103.73200402970545
0.4000000000000001,74.66,58.0,1410000000.0,6810501120.0,0.21,-2.2089405996666668e+18,1537.0,2.0,1490594805,103.86411723490822
0.598,169.86200000000002,59.8,1410000000.0,6810501120.0,0.346,-2.2089405976e+18,1539.4,3.0,2901578331,102.62748903820787
0.73,233.33,61.0,1410000000.0,6810501120.0,0.37999999999999995,-2.2089405945e+18,1542.5,3.5,2856808032,102.5084934066331
0.73,233.33,61.0,1410000000.0,6810501120.0,0.38,-2.2089405912000005e+18,1545.6,3.0,2338240307,103.20069936302627
0.7299999999999999,233.32999999999998,61.0,1410000000.0,6810501120.0,0.37999999999999995,-2.2089405880000003e+18,1549.0,4.0,3919747393,102.28405076840075
0.73,233.33,61.0,1410000000.0,6810501120.0,0.384,-2.2089405844000003e+18,1552.6,3.0,2642872814,104.0875066397206
0.7799999999999999,74.57,58.0,1410000000.0,6810501120.0,0.4000000000000001,-2.208940582e+18,1555.0,2.0,1694430861,105.93563082329207
0.7799999999999999,74.57,58.0,1410000000.0,6810501120.0,0.4000000000000001,-2.20894058e+18,1557.0,2.0,1376469564,104.25148570761476
0.7799999999999999,74.57,58.0,1410000000.0,6810501120.0,0.4000000000000001,-2.208940578e+18,1558.6666666666667,2.0,1577649067,103.79275092505323
0.7799999999999999,74.57,58.0,1410000000.0,6810501120.0,0.4000000000000001,-2.2089405763333332e+18,1560.6666666666667,2.0,1459626708,103.67865037709961
0.78,74.57,58.0,1410000000.0,6810501120.0,0.4,-2.208940575e+18,1562.0,1.5,702592345,105.12630795706151
0.78,74.57,58.0,1410000000.0,6810501120.0,0.4,-2.2089405735e+18,1563.5,1.5,863032796,103.95065090432576
0.7799999999999999,74.57,58.0,1410000000.0,6810501120.0,0.4000000000000001,-2.2089405723333332e+18,1564.6666666666667,2.0,1202520959,104.36576517742797
